1095215,SWIFT#BAT,2022-03-05 16:13:08,107.584400,-37.708400,2022-03-05 18:26:31,2022-03-05 23:46:05,Pointing,Afterglow,
1102329,SWIFT#BAT,2022-04-12 17:06:48,320.794300,-0.223200,2022-04-13 03:06:10,2022-04-13 03:59:12,Pointing,Afterglow,
1104692,SWIFT#BAT,2022-04-30 13:53:15,97.610500,9.510100,2022-04-30 17:38:14,2022-04-30 18:16:06,Pointing,Afterglow,
1107466,SWIFT#BAT,2022-05-21 23:20:21,275.196600,10.384300,2022-05-22 21:52:11,2022-05-22 22:52:47,Pointing,Afterglow,
1114937,SWIFT#BAT,2022-07-06 16:09:14,0.586700,-16.391300,2022-07-06 23:44:58,2022-07-07 04:25:15,Pointing,Afterglow,
1116441,SWIFT#BAT,2022-07-15 22:24:42,254.888600,-33.597000,2022-07-16 17:37:08,2022-07-16 19:28:14,Pointing,Afterglow,
1118357,SWIFT#BAT,2022-07-30 15:48:54,225.020800,-69.496900,2022-07-30 17:40:36,2022-07-30 21:45:50,Pointing,Afterglow,
1121751,SWIFT#BAT,2022-08-26 11:55:21,206.431400,-44.044500,2022-08-26 17:49:46,2022-08-26 19:00:28,Pointing,Afterglow,
596958,SWIFT#BAT,2014-04-23 21:07:08,202.927700,29.258300,2014-04-23 21:08:36,2014-04-24 00:14:31,Pointing,Prompt,
597860,SWIFT#BAT,2014-05-02 14:13:56,199.681200,-35.630900,2014-05-02 17:35:35,2014-05-03 02:03:07,Pointing,Afterglow,
598819,SWIFT#BAT,2014-05-12 19:31:49,289.370900,-15.100000,2014-05-13 03:53:54,2014-05-13 04:09:03,Pointing,Afterglow,
601259,SWIFT#BAT,2014-06-10 16:31:29,286.259800,3.906800,2014-06-11 03:34:29,2014-06-11 04:19:56,Pointing,Afterglow,
601646,SWIFT#BAT,2014-06-14 01:04:59,231.231900,-79.094900,2014-06-14 17:31:47,2014-06-14 17:51:59,Pointing,Afterglow,
602278,SWIFT#BAT,2014-06-22 09:36:04,317.152200,-14.430300,2014-06-22 21:49:15,2014-06-23 01:51:39,Pointing,Afterglow,
602803,SWIFT#BAT,2014-06-28 13:35:37,40.661000,-0.366400,2014-06-29 03:22:15,2014-06-29 04:22:51,Pointing,Afterglow,
603488,SWIFT#BAT,2014-07-05 09:32:48,293.724800,21.899300,2014-07-05 23:27:00,2014-07-06 02:13:39,Pointing,Afterglow,
603587,SWIFT#BAT,2014-07-06 19:33:33,49.305800,-38.059400,2014-07-07 02:36:13,2014-07-07 04:24:47,Pointing,Afterglow,
605612,SWIFT#BAT,2014-07-19 05:53:55,171.592000,-50.134500,2014-07-19 17:36:49,2014-07-19 19:12:46,Pointing,Afterglow,
607742,SWIFT#BAT,2014-07-30 19:43:51,56.430700,-66.538800,2014-07-31 01:36:06,2014-07-31 04:20:13,Pointing,Afterglow,
609885,SWIFT#BAT,2014-08-18 18:44:16,271.147800,-1.361300,2014-08-18 18:45:04,2014-08-18 23:00:29,Pointing,Prompt,
612804,SWIFT#BAT,2014-09-16 10:43:47,40.404600,-39.710800,2014-09-16 21:17:01,2014-09-16 23:56:05,Pointing,Afterglow,
612974,SWIFT#BAT,2014-09-17 13:30:35,256.633400,23.950300,2014-09-17 17:57:00,2014-09-17 18:44:58,Pointing,Afterglow,
613160,SWIFT#BAT,2014-09-19 15:15:15,221.555800,-32.154100,2014-09-19 17:55:30,2014-09-19 18:18:27,Pointing,Afterglow,
613775,SWIFT#BAT,2014-09-27 05:15:11,291.844600,-65.387500,2014-09-27 17:59:22,2014-09-27 22:29:33,Pointing,Afterglow,
614094,SWIFT#BAT,2014-09-30 19:41:42,6.354700,24.275000,2014-09-30 20:11:49,2014-10-01 01:10:58,Pointing,Afterglow,
614390,SWIFT#BAT,2014-10-04 23:20:54,76.729500,12.833100,2014-10-05 02:02:48,2014-10-05 03:21:50,Pointing,Afterglow,
615672,SWIFT#BAT,2014-10-17 18:25:28,93.629200,-58.554400,2014-10-17 22:44:03,2014-10-18 00:42:44,Pointing,Afterglow,
616502,SWIFT#BAT,2014-10-26 02:36:51,44.080400,26.959900,2014-10-26 21:17:26,2014-10-27 01:45:05,Pointing,Afterglow,
